UID,SID,Count,Species,Sort,Ratio,LogAbund,Stability,Community_type
UAB021_W3D7,UAB021,2,Prevotella_timonensis,15,-2.589123237,-1.342568425,Stable,NonLacto
AYAC09_W5D7,AYAC09,3,Prevotella_timonensis,15,-2.543977205,-1.735863491,Stable,Lcrispatus
UAB007_W7D7,UAB007,4,Prevotella_timonensis,15,-1.949776478,-2.290555678,Unstable,Liners
UAB021_W5D7,UAB021,3,Prevotella_timonensis,15,-1.840862081,-1.374996543,Stable,NonLacto
UAB052_W5D7,UAB052,3,Prevotella_timonensis,15,-1.693310455,-0.790493146,Unstable,NonLacto
UAB122_W3D4,UAB122,2,Prevotella_timonensis,15,-1.556060949,-1.332868852,Unstable,Lcrispatus
UAB110_W6D2,UAB110,3,Prevotella_timonensis,15,-1.489750968,-2.358095279,Unstable,NonLacto
AYAC02_W1D7,AYAC02,1,Prevotella_timonensis,15,-1.474151369,-3.088098068,Unstable,Lcrispatus
AYAC03_W9D7,AYAC03,5,Prevotella_timonensis,15,-1.388575548,-1.033354553,Unstable,NonLacto
UAB071_W7D7,UAB071,4,Prevotella_timonensis,15,-1.285014306,-0.693827996,Stable,NonLacto
UAB010_W5D6,UAB010,3,Prevotella_timonensis,15,-1.153936084,-1.160256366,Unstable,Lcrispatus
UAB015_W1D5,UAB015,1,Prevotella_timonensis,15,-1.016887112,-1.179875229,Unstable,NonLacto
EM04_W3D7,EM04,2,Prevotella_timonensis,15,-0.966465797,-2.393793785,Stable,Ljensenii
AYAC05_W7D7,AYAC05,4,Prevotella_timonensis,15,-0.775791565,-3.598895984,Unstable,Liners
UAB015_W3D1,UAB015,2,Prevotella_timonensis,15,-0.656559371,-2.477152699,Unstable,NonLacto
AYAC05_W1D6,AYAC05,1,Prevotella_timonensis,15,-0.632347173,-1.803102038,Unstable,Liners
UAB010_W3D1,UAB010,2,Prevotella_timonensis,15,-0.548934716,-3.200494037,Unstable,Lcrispatus
AYAC02_W3D1,AYAC02,2,Prevotella_timonensis,15,-0.541186118,-3.923519762,Unstable,Lcrispatus
UAB035_W9D7,UAB035,5,Prevotella_timonensis,15,-0.533533251,-1.761715502,Unstable,NonLacto
UAB071_W5D7,UAB071,3,Prevotella_timonensis,15,-0.507882723,-0.786248358,Stable,NonLacto
UAB044_W7D7,UAB044,4,Prevotella_timonensis,15,-0.402106568,-2.354341979,Unstable,Lgasseri
UAB117_W9D6,UAB117,5,Prevotella_timonensis,15,-0.343985116,-2.857641198,Stable,Liners
UAB028_W5D5,UAB028,3,Prevotella_timonensis,15,-0.296840001,-2.35284529,Unstable,Lcrispatus
UAB060_W3D7,UAB060,2,Prevotella_timonensis,15,-0.19293048,-1.471425203,Stable,NonLacto
UAB038_W3D7,UAB038,2,Prevotella_timonensis,15,-0.175165739,-1.393229643,Unstable,NonLacto
AYAC09_W7D4,AYAC09,4,Prevotella_timonensis,15,-0.159848492,-1.586009469,Stable,Lcrispatus
UAB011_W9D7,UAB011,5,Prevotella_timonensis,15,-0.111382272,-0.97819608,Stable,Lgasseri
UAB006_W9D7,UAB006,5,Prevotella_timonensis,15,-0.102783642,-1.515517909,Unstable,NonLacto
AYAC10_W2D7,AYAC10,2,Prevotella_timonensis,15,-0.097736751,-3.680379757,Stable,Lcrispatus
UAB007_W1D7,UAB007,1,Prevotella_timonensis,15,-0.089524409,-3.51819203,Unstable,Liners
EM09_W8D5,EM09,4,Prevotella_timonensis,15,-0.019079116,-1.574935541,Unstable,Liners
UAB122_W1D7,UAB122,1,Prevotella_timonensis,15,-0.014843471,-3.703659555,Unstable,Lcrispatus
UAB077_W8D2,UAB077,4,Prevotella_timonensis,15,-0.010584922,-0.208228732,Stable,NonLacto
UAB022_W4D1,UAB022,2,Prevotella_timonensis,15,-7.24E-05,-1.94052557,Stable,NonLacto
AYAC03_W1D7,AYAC03,1,Prevotella_timonensis,15,0.022334425,-1.949515647,Unstable,NonLacto
UAB002_W7D7,UAB002,4,Prevotella_timonensis,15,0.052706351,-4.093664958,Unstable,Lcrispatus
UAB116_W4D6,UAB116,3,Prevotella_timonensis,15,0.065819203,-1.51127288,Stable,NonLacto
UAB035_W3D6,UAB035,2,Prevotella_timonensis,15,0.081924412,-1.202241914,Unstable,NonLacto
UAB048_W9D7,UAB048,5,Prevotella_timonensis,15,0.104040954,-3.790895346,Stable,NonLacto
UAB116_W9D6,UAB116,5,Prevotella_timonensis,15,0.117786035,-1.838057372,Stable,NonLacto
UAB082_W5D7,UAB082,3,Prevotella_timonensis,15,0.169148525,-1.119235749,Unstable,NonLacto
UAB060_W5D7,UAB060,3,Prevotella_timonensis,15,0.180193397,-1.522567902,Stable,NonLacto
UAB060_W10D2,UAB060,5,Prevotella_timonensis,15,0.190481014,-2.54421397,Stable,NonLacto
UAB038_W7D4,UAB038,4,Prevotella_timonensis,15,0.194517155,-1.669709369,Unstable,NonLacto
UAB022_W2D1,UAB022,1,Prevotella_timonensis,15,0.217540696,-1.804115424,Stable,NonLacto
UAB052_W10D2,UAB052,5,Prevotella_timonensis,15,0.247758589,-2.410420321,Unstable,NonLacto
EM10_W8D7,EM10,5,Prevotella_timonensis,15,0.249114613,-3.886701887,Stable,Liners
UAB082_W2D5,UAB082,1,Prevotella_timonensis,15,0.261286818,-2.378935007,Unstable,NonLacto
AYAC05_W5D5,AYAC05,3,Prevotella_timonensis,15,0.269822231,-2.393095432,Unstable,Liners
UAB077_W3D1,UAB077,2,Prevotella_timonensis,15,0.273773713,-0.738270937,Stable,NonLacto
UAB021_W8D3,UAB021,4,Prevotella_timonensis,15,0.291146884,-1.550398365,Stable,NonLacto
UAB117_W5D6,UAB117,3,Prevotella_timonensis,15,0.296406142,-3.764123247,Stable,Liners
UAB060_W1D6,UAB060,1,Prevotella_timonensis,15,0.302423272,-1.842674689,Stable,NonLacto
EM10_W6D5,EM10,4,Prevotella_timonensis,15,0.307495215,-3.650407796,Stable,Liners
UAB035_W5D7,UAB035,3,Prevotella_timonensis,15,0.426132221,-2.061950899,Unstable,NonLacto
UAB006_W2D2,UAB006,1,Prevotella_timonensis,15,0.436905667,-3.457909388,Unstable,NonLacto
UAB106_W5D4,UAB106,3,Prevotella_timonensis,15,0.445322496,-2.904240479,Stable,Ljensenii
UAB079_W2D2,UAB079,1,Prevotella_timonensis,15,0.450034374,-2.269229591,Stable,NonLacto
UAB038_W9D7,UAB038,5,Prevotella_timonensis,15,0.473740516,-1.82894724,Unstable,NonLacto
UAB060_W7D7,UAB060,4,Prevotella_timonensis,15,0.498439201,-1.78275788,Stable,NonLacto
UAB038_W2D2,UAB038,1,Prevotella_timonensis,15,0.503557144,-2.259904049,Unstable,NonLacto
UAB015_W10D7,UAB015,5,Prevotella_timonensis,15,0.514150103,-1.443663577,Unstable,NonLacto
EM10_W4D7,EM10,3,Prevotella_timonensis,15,0.51491567,-4.106238238,Stable,Liners
UAB106_W1D7,UAB106,1,Prevotella_timonensis,15,0.515880733,-3.212213042,Stable,Ljensenii
UAB116_W6D7,UAB116,4,Prevotella_timonensis,15,0.544915763,-2.469218941,Stable,NonLacto
UAB071_W10D2,UAB071,5,Prevotella_timonensis,15,0.556587183,-1.90198755,Stable,NonLacto
UAB011_W7D1,UAB011,3,Prevotella_timonensis,15,0.575889254,-1.344217769,Stable,Lgasseri
UAB077_W1D7,UAB077,1,Prevotella_timonensis,15,0.584058933,-1.202066228,Stable,NonLacto
UAB022_W6D1,UAB022,3,Prevotella_timonensis,15,0.585059213,-1.913863461,Stable,NonLacto
EM09_W2D3,EM09,1,Prevotella_timonensis,15,0.593819612,-2.184595406,Unstable,Liners
UAB006_W7D7,UAB006,4,Prevotella_timonensis,15,0.643705183,-1.979028606,Unstable,NonLacto
UAB119_W7D7,UAB119,4,Prevotella_timonensis,15,0.651996334,-4.111259039,Unstable,Lcrispatus
UAB015_W9D4,UAB015,4,Prevotella_timonensis,15,0.657867661,-2.398723096,Unstable,NonLacto
UAB119_W3D7,UAB119,2,Prevotella_timonensis,15,0.670234961,-3.893469146,Unstable,Lcrispatus
UAB035_W2D7,UAB035,1,Prevotella_timonensis,15,0.676654423,-1.808581685,Unstable,NonLacto
UAB048_W3D7,UAB048,2,Prevotella_timonensis,15,0.684856227,-4.003926346,Stable,NonLacto
UAB022_W10D1,UAB022,5,Prevotella_timonensis,15,0.740909435,-2.05625507,Stable,NonLacto
UAB110_W3D7,UAB110,2,Prevotella_timonensis,15,0.746858296,-3.148869512,Unstable,NonLacto
UAB106_W7D7,UAB106,4,Prevotella_timonensis,15,0.759955924,-2.473144013,Stable,Ljensenii
UAB011_W7D7,UAB011,4,Prevotella_timonensis,15,0.768994953,-1.107983678,Stable,Lgasseri
UAB077_W9D7,UAB077,5,Prevotella_timonensis,15,0.800485228,-1.267897943,Stable,NonLacto
UAB071_W1D7,UAB071,1,Prevotella_timonensis,15,0.831372644,-1.548053089,Stable,NonLacto
UAB117_W3D6,UAB117,2,Prevotella_timonensis,15,0.832718423,-2.81176441,Stable,Liners
UAB007_W6D3,UAB007,3,Prevotella_timonensis,15,0.848163996,-3.141336502,Unstable,Liners
EM10_W3D2,EM10,2,Prevotella_timonensis,15,0.882487604,-3.454728767,Stable,Liners
UAB028_W9D7,UAB028,5,Prevotella_timonensis,15,0.907784312,-3.053929138,Unstable,Lcrispatus
UAB011_W3D6,UAB011,2,Prevotella_timonensis,15,0.925143247,-2.291488681,Stable,Lgasseri
UAB077_W5D7,UAB077,3,Prevotella_timonensis,15,0.93279759,-1.350307346,Stable,NonLacto
AYAC10_W1D7,AYAC10,1,Prevotella_timonensis,15,0.950088362,-4.716698771,Stable,Lcrispatus
EM11_W9D7,EM11,5,Prevotella_timonensis,15,1,-5.525783736,Stable,Lcrispatus
UAB002_W9D7,UAB002,5,Prevotella_timonensis,15,1.002005535,-3.9952961,Unstable,Lcrispatus
UAB044_W9D7,UAB044,5,Prevotella_timonensis,15,1.020522497,-3.973311512,Unstable,Lgasseri
UAB088_W4D1,UAB088,2,Prevotella_timonensis,15,1.045879767,-2.367779559,Unstable,Liners
UAB079_W3D7,UAB079,2,Prevotella_timonensis,15,1.065957771,-2.61498212,Stable,NonLacto
UAB038_W5D7,UAB038,3,Prevotella_timonensis,15,1.075572972,-2.462329346,Unstable,NonLacto
UAB011_W1D7,UAB011,1,Prevotella_timonensis,15,1.078992012,-1.843691776,Stable,Lgasseri
UAB007_W9D7,UAB007,5,Prevotella_timonensis,15,1.090400124,-3.154944151,Unstable,Liners
UAB129_W1D7,UAB129,1,Prevotella_timonensis,15,1.105634215,-3.581200054,Unstable,NonLacto
UAB129_W5D7,UAB129,3,Prevotella_timonensis,15,1.120291946,-2.593832621,Unstable,NonLacto
AYAC03_W8D6,AYAC03,4,Prevotella_timonensis,15,1.12643393,-3.451051948,Unstable,NonLacto
UAB079_W6D7,UAB079,3,Prevotella_timonensis,15,1.145774802,-2.674032626,Stable,NonLacto
UAB048_W7D7,UAB048,4,Prevotella_timonensis,15,1.157162959,-3.371726557,Stable,NonLacto
UAB028_W3D7,UAB028,2,Prevotella_timonensis,15,1.15716504,-2.488466888,Unstable,Lcrispatus
EM11_W7D7,EM11,4,Prevotella_timonensis,15,1.170902608,-5.07007044,Stable,Lcrispatus
UAB052_W1D5,UAB052,1,Prevotella_timonensis,15,1.180225054,-3.774365119,Unstable,NonLacto
UAB110_W7D7,UAB110,4,Prevotella_timonensis,15,1.206546737,-4.391473966,Unstable,NonLacto
EM04_W1D7,EM04,1,Prevotella_timonensis,15,1.227777643,-3.133162903,Stable,Ljensenii
UAB096_W9D7,UAB096,5,Prevotella_timonensis,15,1.243316902,-2.663931107,Unstable,NonLacto
AYAC05_W9D7,AYAC05,5,Prevotella_timonensis,15,1.265844191,-3.605409997,Unstable,Liners
UAB079_W7D6,UAB079,4,Prevotella_timonensis,15,1.296807672,-2.517473705,Stable,NonLacto
AYAC09_W9D7,AYAC09,5,Prevotella_timonensis,15,1.334270929,-5.578396073,Stable,Lcrispatus
UAB079_W10D1,UAB079,5,Prevotella_timonensis,15,1.379154459,-3.064195581,Stable,NonLacto
UAB116_W1D7,UAB116,1,Prevotella_timonensis,15,1.422775602,-2.454293541,Stable,NonLacto
UAB110_W1D7,UAB110,1,Prevotella_timonensis,15,1.434500789,-3.812293193,Unstable,NonLacto
UAB117_W8D1,UAB117,4,Prevotella_timonensis,15,1.445410704,-3.870490564,Stable,Liners
AYAC10_W5D4,AYAC10,3,Prevotella_timonensis,15,1.449483336,-4.903089987,Stable,Lcrispatus
UAB093_W7D7,UAB093,4,Prevotella_timonensis,15,1.481533057,-4.216811309,Stable,Lcrispatus
UAB028_W7D7,UAB028,4,Prevotella_timonensis,15,1.507696327,-3.953684366,Unstable,Lcrispatus
UAB052_W8D3,UAB052,4,Prevotella_timonensis,15,1.510341376,-2.980697148,Unstable,NonLacto
EM10_W1D7,EM10,1,Prevotella_timonensis,15,1.57399614,-4.477555766,Stable,Liners
UAB002_W5D7,UAB002,3,Prevotella_timonensis,15,1.656385233,-5.705533774,Unstable,Lcrispatus
UAB044_W5D7,UAB044,3,Prevotella_timonensis,15,1.662120913,-3.355602774,Unstable,Lgasseri
UAB071_W3D7,UAB071,2,Prevotella_timonensis,15,1.675153051,-2.394658638,Stable,NonLacto
EM11_W1D7,EM11,1,Prevotella_timonensis,15,1.699893961,-5.349692477,Stable,Lcrispatus
UAB044_W3D7,UAB044,2,Prevotella_timonensis,15,1.71221739,-3.418451957,Unstable,Lgasseri
UAB048_W1D7,UAB048,1,Prevotella_timonensis,15,1.76412299,-5.374687549,Stable,NonLacto
UAB044_W1D7,UAB044,1,Prevotella_timonensis,15,1.786711544,-3.966640589,Unstable,Lgasseri
UAB106_W3D7,UAB106,2,Prevotella_timonensis,15,1.813118005,-3.057731448,Stable,Ljensenii
EM11_W5D7,EM11,3,Prevotella_timonensis,15,1.817268946,-5.838631998,Stable,Lcrispatus
UAB082_W10D2,UAB082,5,Prevotella_timonensis,15,1.827696493,-3.379027406,Unstable,NonLacto
UAB028_W1D7,UAB028,1,Prevotella_timonensis,15,1.840657015,-4.508638306,Unstable,Lcrispatus
UAB048_W5D2,UAB048,3,Prevotella_timonensis,15,1.866663517,-4.463441557,Stable,NonLacto
UAB082_W3D7,UAB082,2,Prevotella_timonensis,15,1.917954761,-3.042548359,Unstable,NonLacto
UAB106_W9D7,UAB106,5,Prevotella_timonensis,15,1.93625295,-3.355525959,Stable,Ljensenii
UAB002_W1D4,UAB002,1,Prevotella_timonensis,15,1.955525678,-4.886056648,Unstable,Lcrispatus
UAB088_W7D6,UAB088,4,Prevotella_timonensis,15,1.960910275,-3.36269944,Unstable,Liners
AYAC03_W4D7,AYAC03,2,Prevotella_timonensis,15,1.967010648,-5.428291168,Unstable,NonLacto
UAB039_W3D6,UAB039,2,Prevotella_timonensis,15,2.049406908,-3.664845108,Unstable,NonLacto
AYAC05_W3D7,AYAC05,2,Prevotella_timonensis,15,2.091842904,-4.341988603,Unstable,Liners
AYAC02_W5D6,AYAC02,3,Prevotella_timonensis,15,2.157090039,-5.580044252,Unstable,Lcrispatus
UAB093_W4D2,UAB093,2,Prevotella_timonensis,15,2.195476447,-4.040005162,Stable,Lcrispatus
UAB117_W1D6,UAB117,1,Prevotella_timonensis,15,2.221834132,-4.910094889,Stable,Liners
UAB096_W7D3,UAB096,4,Prevotella_timonensis,15,2.282277317,-4.36552273,Unstable,NonLacto
UAB122_W9D6,UAB122,5,Prevotella_timonensis,15,2.285479404,-3.64553812,Unstable,Lcrispatus
EM11_W3D6,EM11,2,Prevotella_timonensis,15,2.334264603,-5.732828272,Stable,Lcrispatus
UAB039_W5D7,UAB039,3,Prevotella_timonensis,15,2.349590713,-3.918040934,Unstable,NonLacto
UAB119_W5D7,UAB119,3,Prevotella_timonensis,15,2.370473944,-5.681936665,Unstable,Lcrispatus
AYAC09_W1D7,AYAC09,1,Prevotella_timonensis,15,2.411295645,-5.764471553,Stable,Lcrispatus
AYAC10_W8D1,AYAC10,4,Prevotella_timonensis,15,2.485745219,-4.991399828,Stable,Lcrispatus
UAB119_W1D7,UAB119,1,Prevotella_timonensis,15,2.557197134,-4.769551079,Unstable,Lcrispatus
UAB039_W9D7,UAB039,5,Prevotella_timonensis,15,2.559110842,-4.474955193,Unstable,NonLacto
UAB010_W7D5,UAB010,4,Prevotella_timonensis,15,2.605560302,-5.754487332,Unstable,Lcrispatus
UAB039_W7D7,UAB039,4,Prevotella_timonensis,15,2.653445955,-4.709965389,Unstable,NonLacto
AYAC02_W7D5,AYAC02,4,Prevotella_timonensis,15,2.663168542,-4.274088368,Unstable,Lcrispatus
UAB096_W1D5,UAB096,1,Prevotella_timonensis,15,2.696639076,-3.814406855,Unstable,NonLacto
UAB093_W9D6,UAB093,5,Prevotella_timonensis,15,2.735352486,-4.774690718,Stable,Lcrispatus
UAB088_W10D1,UAB088,5,Prevotella_timonensis,15,2.756535071,-4.638272164,Unstable,Liners
UAB093_W5D7,UAB093,3,Prevotella_timonensis,15,2.786632289,-5.511449283,Stable,Lcrispatus
AYAC02_W9D3,AYAC02,5,Prevotella_timonensis,15,2.787371695,-5.473660723,Unstable,Lcrispatus
UAB093_W1D7,UAB093,1,Prevotella_timonensis,15,2.791338861,-4.823908741,Stable,Lcrispatus
UAB122_W6D5,UAB122,4,Prevotella_timonensis,15,2.834667715,-5.301899454,Unstable,Lcrispatus
UAB096_W5D3,UAB096,3,Prevotella_timonensis,15,2.95913306,-4.381951903,Unstable,NonLacto
UAB035_W7D4,UAB035,4,Prevotella_timonensis,15,3.050076714,-4.879426069,Unstable,NonLacto
AYAC03_W7D5,AYAC03,3,Prevotella_timonensis,15,3.210619671,-4.801342913,Unstable,NonLacto
AYAC09_W3D4,AYAC09,2,Prevotella_timonensis,15,3.255516857,-6.001304842,Stable,Lcrispatus
EM09_W9D6,EM09,5,Prevotella_timonensis,15,3.569658996,-5.277366077,Unstable,Liners
UAB129_W10D2,UAB129,5,Prevotella_timonensis,15,3.720375603,-5.480172006,Unstable,NonLacto
UAB052_W4D2,UAB052,2,Prevotella_timonensis,15,3.722520815,-4.232844134,Unstable,NonLacto
UAB039_W1D7,UAB039,1,Prevotella_timonensis,15,3.743614343,-5.332547047,Unstable,NonLacto
UAB096_W3D3,UAB096,2,Prevotella_timonensis,15,3.799048119,-4.640164518,Unstable,NonLacto
EM09_W6D7,EM09,3,Prevotella_timonensis,15,3.984468457,-5.585026652,Unstable,Liners
UAB110_W10D4,UAB110,5,Prevotella_timonensis,15,4.031012388,-5.081969663,Unstable,NonLacto
EM09_W4D4,EM09,2,Prevotella_timonensis,15,4.035706374,-5.514278574,Unstable,Liners
UAB119_W9D7,UAB119,5,Prevotella_timonensis,15,4.251178136,-8,Unstable,Lcrispatus
UAB129_W3D3,UAB129,2,Prevotella_timonensis,15,4.493234541,-5.590066877,Unstable,NonLacto
UAB129_W7D7,UAB129,4,Prevotella_timonensis,15,4.800466875,-8,Unstable,NonLacto
AYAC10_W9D5,AYAC10,5,Prevotella_timonensis,15,5.147141602,-6.359518563,Stable,Lcrispatus
UAB088_W6D1,UAB088,3,Prevotella_timonensis,15,6.391961582,-8,Unstable,Liners
UAB088_W2D1,UAB088,1,Prevotella_timonensis,15,6.435660612,-8,Unstable,Liners
UAB122_W4D7,UAB122,3,Prevotella_timonensis,15,6.526977363,-8,Unstable,Lcrispatus
UAB122_W3D4,UAB122,2,Sneathia_amnii,16,-2.004711727,-1.940219716,Unstable,Lcrispatus
UAB021_W3D7,UAB021,2,Sneathia_amnii,16,-1.451450703,-2.246476077,Stable,NonLacto
UAB110_W6D2,UAB110,3,Sneathia_amnii,16,-1.248854722,-1.010078339,Unstable,NonLacto
UAB015_W1D5,UAB015,1,Sneathia_amnii,16,-0.560987664,-2.178559319,Unstable,NonLacto
UAB117_W9D6,UAB117,5,Sneathia_amnii,16,-0.491858037,-2.927995083,Stable,Liners
UAB007_W9D7,UAB007,5,Sneathia_amnii,16,-0.199071535,-4.886056648,Unstable,Liners
UAB048_W9D7,UAB048,5,Sneathia_amnii,16,-0.189056236,-4.690369833,Stable,NonLacto
UAB007_W7D7,UAB007,4,Sneathia_amnii,16,-0.142742054,-4.01278077,Unstable,Liners
UAB079_W6D7,UAB079,3,Sneathia_amnii,16,0.054925954,-1.724002772,Stable,NonLacto
UAB077_W8D2,UAB077,4,Sneathia_amnii,16,0.187486264,-3.482764503,Stable,NonLacto
UAB022_W4D1,UAB022,2,Sneathia_amnii,16,0.285263635,-2.025694266,Stable,NonLacto
UAB035_W3D6,UAB035,2,Sneathia_amnii,16,0.305123025,-1.39814927,Unstable,NonLacto
UAB079_W10D1,UAB079,5,Sneathia_amnii,16,0.342761846,-2.032213181,Stable,NonLacto
UAB010_W3D1,UAB010,2,Sneathia_amnii,16,0.425365964,-5.142064735,Unstable,Lcrispatus
AYAC10_W2D7,AYAC10,2,Sneathia_amnii,16,0.429022548,-4.906578315,Stable,Lcrispatus
UAB116_W4D6,UAB116,3,Sneathia_amnii,16,0.52661855,-0.776087017,Stable,NonLacto
UAB052_W5D7,UAB052,3,Sneathia_amnii,16,0.582095118,-3.754142008,Unstable,NonLacto
UAB082_W5D7,UAB082,3,Sneathia_amnii,16,0.698922549,-1.282224846,Unstable,NonLacto
UAB060_W1D6,UAB060,1,Sneathia_amnii,16,0.72478114,-1.236829028,Stable,NonLacto
UAB006_W9D7,UAB006,5,Sneathia_amnii,16,0.806986171,-2.949856211,Unstable,NonLacto
UAB116_W9D6,UAB116,5,Sneathia_amnii,16,0.840430897,-1.763887593,Stable,NonLacto
UAB022_W2D1,UAB022,1,Sneathia_amnii,16,0.893385287,-2.204375492,Stable,NonLacto
UAB077_W3D1,UAB077,2,Sneathia_amnii,16,0.897663942,-3.71269329,Stable,NonLacto
UAB015_W3D1,UAB015,2,Sneathia_amnii,16,0.965876831,-4.090443971,Unstable,NonLacto
UAB022_W6D1,UAB022,3,Sneathia_amnii,16,0.972735317,-2.243062044,Stable,NonLacto
UAB010_W5D6,UAB010,3,Sneathia_amnii,16,0.978511084,-6.236572006,Unstable,Lcrispatus
UAB035_W2D7,UAB035,1,Sneathia_amnii,16,0.994961579,-2.638926175,Unstable,NonLacto
UAB060_W5D7,UAB060,3,Sneathia_amnii,16,1.015875461,-1.579072322,Stable,NonLacto
AYAC03_W9D7,AYAC03,5,Sneathia_amnii,16,1.019649298,-5.14691047,Unstable,NonLacto
UAB060_W7D7,UAB060,4,Sneathia_amnii,16,1.024298918,-1.721266286,Stable,NonLacto
AYAC03_W1D7,AYAC03,1,Sneathia_amnii,16,1.062453193,-2.894984,Unstable,NonLacto
EM09_W8D5,EM09,4,Sneathia_amnii,16,1.157660981,-1.783070148,Unstable,Liners
UAB015_W9D4,UAB015,4,Sneathia_amnii,16,1.175910888,-2.877928692,Unstable,NonLacto
UAB006_W2D2,UAB006,1,Sneathia_amnii,16,1.180874027,-4.41453927,Unstable,NonLacto
UAB071_W7D7,UAB071,4,Sneathia_amnii,16,1.249386046,-3.770919984,Stable,NonLacto
UAB060_W3D7,UAB060,2,Sneathia_amnii,16,1.27840546,-1.547942606,Stable,NonLacto
UAB035_W5D7,UAB035,3,Sneathia_amnii,16,1.281387951,-2.891535444,Unstable,NonLacto
UAB015_W10D7,UAB015,5,Sneathia_amnii,16,1.330903556,-2.043184981,Unstable,NonLacto
UAB021_W8D3,UAB021,4,Sneathia_amnii,16,1.426614749,-2.548553153,Stable,NonLacto
UAB110_W10D4,UAB110,5,Sneathia_amnii,16,1.432431475,-2.450043564,Unstable,NonLacto
AYAC05_W9D7,AYAC05,5,Sneathia_amnii,16,1.534140653,-3.526275146,Unstable,Liners
UAB002_W7D7,UAB002,4,Sneathia_amnii,16,1.541612084,-6.818156412,Unstable,Lcrispatus
UAB022_W10D1,UAB022,5,Sneathia_amnii,16,1.551201963,-2.71906237,Stable,NonLacto
UAB077_W5D7,UAB077,3,Sneathia_amnii,16,1.58606175,-4.387216143,Stable,NonLacto
UAB006_W7D7,UAB006,4,Sneathia_amnii,16,1.646588193,-3.835897084,Unstable,NonLacto
UAB071_W3D7,UAB071,2,Sneathia_amnii,16,1.750984975,-3.228087838,Stable,NonLacto
UAB007_W6D3,UAB007,3,Sneathia_amnii,16,1.751792151,-5.823908741,Unstable,Liners
UAB044_W7D7,UAB044,4,Sneathia_amnii,16,1.754560857,-5.333482019,Unstable,Lgasseri
UAB116_W6D7,UAB116,4,Sneathia_amnii,16,1.772658358,-3.140628099,Stable,NonLacto
UAB071_W10D2,UAB071,5,Sneathia_amnii,16,1.802933664,-3.956394114,Stable,NonLacto
UAB077_W1D7,UAB077,1,Sneathia_amnii,16,1.827468596,-5.26760624,Stable,NonLacto
UAB028_W9D7,UAB028,5,Sneathia_amnii,16,1.833693784,-4.251037139,Unstable,Lcrispatus
UAB011_W7D7,UAB011,4,Sneathia_amnii,16,1.927837288,-5.4225082,Stable,Lgasseri
UAB007_W1D7,UAB007,1,Sneathia_amnii,16,1.929852308,-3.680234148,Unstable,Liners
EM10_W3D2,EM10,2,Sneathia_amnii,16,1.929932349,-5.038578906,Stable,Liners
UAB071_W1D7,UAB071,1,Sneathia_amnii,16,1.941175776,-3.37216323,Stable,NonLacto
UAB028_W7D7,UAB028,4,Sneathia_amnii,16,1.963958222,-4.457174573,Unstable,Lcrispatus
UAB110_W1D7,UAB110,1,Sneathia_amnii,16,1.982584365,-3.378017179,Unstable,NonLacto
UAB077_W9D7,UAB077,5,Sneathia_amnii,16,1.985377166,-4.559090918,Stable,NonLacto
UAB079_W2D2,UAB079,1,Sneathia_amnii,16,2.120184774,-2.729030179,Stable,NonLacto
UAB110_W7D7,UAB110,4,Sneathia_amnii,16,2.126618041,-3.555597605,Unstable,NonLacto
UAB117_W8D1,UAB117,4,Sneathia_amnii,16,2.132934342,-6.35261703,Stable,Liners
UAB079_W7D6,UAB079,4,Sneathia_amnii,16,2.138271345,-3.136262081,Stable,NonLacto
UAB110_W3D7,UAB110,2,Sneathia_amnii,16,2.176752377,-2.341674498,Unstable,NonLacto
UAB071_W5D7,UAB071,3,Sneathia_amnii,16,2.210399427,-2.932359762,Stable,NonLacto
UAB117_W5D6,UAB117,3,Sneathia_amnii,16,2.23470407,-6.632644079,Stable,Liners
UAB082_W2D5,UAB082,1,Sneathia_amnii,16,2.245916731,-3.886939496,Unstable,NonLacto
UAB122_W9D6,UAB122,5,Sneathia_amnii,16,2.265160375,-3.217423473,Unstable,Lcrispatus
UAB129_W1D7,UAB129,1,Sneathia_amnii,16,2.306496058,-4.339134522,Unstable,NonLacto
UAB082_W10D2,UAB082,5,Sneathia_amnii,16,2.316311358,-3.268019016,Unstable,NonLacto
UAB116_W1D7,UAB116,1,Sneathia_amnii,16,2.363973403,-3.047839365,Stable,NonLacto
UAB060_W10D2,UAB060,5,Sneathia_amnii,16,2.413988939,-2.919554266,Stable,NonLacto
EM10_W8D7,EM10,5,Sneathia_amnii,16,2.477845633,-5.425968732,Stable,Liners
AYAC09_W7D4,AYAC09,4,Sneathia_amnii,16,2.514170161,-6.127261173,Stable,Lcrispatus
UAB038_W3D7,UAB038,2,Sneathia_amnii,16,2.518537568,-4.453457337,Unstable,NonLacto
UAB038_W2D2,UAB038,1,Sneathia_amnii,16,2.521537745,-4.391473966,Unstable,NonLacto
UAB082_W3D7,UAB082,2,Sneathia_amnii,16,2.555373978,-3.067053639,Unstable,NonLacto
AYAC05_W7D7,AYAC05,4,Sneathia_amnii,16,2.563281783,-6.031984286,Unstable,Liners
UAB048_W1D7,UAB048,1,Sneathia_amnii,16,2.568983533,-6.823908741,Stable,NonLacto
UAB079_W3D7,UAB079,2,Sneathia_amnii,16,2.574797375,-3.325218747,Stable,NonLacto
